262,"7:56 AM · Jan 30, 2020",unverified,Elliott Kay,1.22E+18,"PSA for everyone freaking out about this coronavirus: A country that YouTubed itself into a 21st Century measles outbreak does not get to talk any shit about anyone else's health practices."
263,"10:23 PM · Jan 30, 2020",unverified,Adam Segal,1.22E+18,Export controls emerge as way to curb China’s rise
264,"4:02 PM · Jan 30, 2020",unverified,"People's Daily, China",1.22E+18,"China has allocated 27.3 billion yuan (about $3.94 billion) to support the nationwide battle against the novel #coronavirus (2019-nCoV) as of 5 p.m. Jan. 29, said the Ministry of Finance on Thursday."
265,"10:00 PM · Jan 30, 2020",unverified,"AFP news agency",1.22E+18,"US Secretary of State Mike Pompeo on Thursday called China's ruling Communist Party ""the central threat of our times"" and one that challenges ""Western democratic principles"" "
266,"12:11 AM · Jan 31, 2020",unverified,Real Time Economics,1.22E+18,"Commerce Secretary Wilbur Ross, speaking of the cornavirus outbreak in China said, ""I think it will help to accelerate the return of jobs to North America."""
267,"12:16 AM · Jan 31, 2020",unverified,"ISS_Location",1.22E+18,"HI, ISS here (International Space Station). I am currently in  Mengla, China. Can you see me? If you can, send me a tweet (Space_Station) with a pic. See u again soon!"
268,"12:16 AM · Jan 31, 2020",unverified,Memelord,1.22E+18,"Another day, another #Coronavirus victim falling down in the middle of public in China."
269,"12:16 AM · Jan 31, 2020",unverified,Doc J,1.22E+18,And we're still being Americans back from China. I realize how terrible it would be to be stranded over there. But.
270,"6:40 AM · Jan 30, 2020",unverified,mi,1.22E+18,"coronavirus has been racialised as a ""chinese"" illness and for this reason chinese people, regardless of their proximity to wuhan are being treated like carriers of the virus. similar to how ebola was subtly touted as an ""african"" illness. "
271,"6:40 AM · Jan 30, 2020",unverified,mi,1.22E+18,"coronavirus has been racialised as a ""chinese"" illness and for this reason chinese people, regardless of their proximity to wuhan are being treated like carriers of the virus. similar to how ebola was subtly touted as an ""african"" illness. "
272,"10:32 PM · Jan 30, 2020",unverified,eisen gabriel,1.22E+18,"Hi! Paala lang. Hindi porket may 2019 nCoV ay mamatay na. As a matter of fact, less than 5% lang ang mortality rate nito. Mas nakakamatay at nakakahawa pa ang seasonal flu"
273,"11:46 PM · Jan 30, 2020",unverified,soobin's teeth are gorgeous,1.22E+18,"Virus (not only corona, but any virus) is here and there, it's basically everywhere. But the most important is to make your immune system stronger so u won't get sick easily by virus. Please eat healthy food, rest well, let your body build good metabolism"
274,"10:40 PM · Jan 30, 2020",unverified,New York Times World,1.22E+18,"Chinese government officials thought they could control the coronavirus and cover up its deadly wake. They were wrong. Listen to today's episode of ""The Daily"" with @hernandezjavier to find out why https://nyti.ms/2Sepawb"
275,"10:31 PM · Jan 30, 2020",unverified,"The Hindu",1.22E+18,"Just In | #Pakistan has decided not to evacuate its citizens from the #coronavirus-hit Wuhan to show “solidarity” with its all-weather ally, a senior official announced, though four Pakistani nationals have contracted the deadly disease in China."
276,"11:18 PM · Jan 30, 2020",unverified,Alexandra Harney,1.22E+18,"""A friend coughed during the call. Someone jokingly told her to hang up"". Daily life in Wuhan during the coronavirus outbreak "
277,"10:31 PM · Jan 30, 2020",unverified,The Hindu,1.22E+18,"Just In | #Pakistan has decided not to evacuate its citizens from the #coronavirus-hit Wuhan to show “solidarity” with its all-weather ally, a senior official announced, though four Pakistani nationals have contracted the deadly disease in China."
278,"12:17 AM · Jan 31, 2020",unverified,"Wallstreet Review",1.22E+18,Factbox: Airlines suspend China flights over coronavirus
279,"12:09 AM · Jan 31, 2020",unverified,Dr. Robert Fortuna,1.22E+18,"Despicable! Celebrating the lethal virus! Based on belief that only Chinese will die! Commerce secretary says deadly coronavirus could be good for America https://americanindependent.com/wilbur-ross-coronavirus-china-us-economy-commerce-secretary-donald-trump-fox-business/ …"
280,"12:02 AM · Jan 31, 2020",unverified,UK in China,1.22E+18,We have confirmation from the Chinese authorities that the flight for assisted departure is due to take off at 0700hrs (local time) on Friday 31 January from Wuhan Tianhe airport. The safety and security of British nationals is always our top priority. 
281,"11:33 PM · Jan 30, 2020",unverified,Major Gaurav Arya (Retd),1.22E+18,"Pakistan not to evacuate its citizens from virus-hit Wuhan to show solidarity. Until now, Pakistan had only sold its national assets to China. Now it is selling its citizens, too. "
282,"7:56 AM · Jan 30, 2020",unverified,Elliott Kay,1.22E+18,"PSA for everyone freaking out about this coronavirus: A country that YouTubed itself into a 21st Century measles outbreak does not get to talk any shit about anyone else's health practices."
283,"10:01 PM · Jan 30, 2020",unverified,Kayla Tausche,1.22E+18,Jared Kushner arranged an investor meeting on the sidelines of Pres. Trump's 2017 trip to Asia.
284,"6:40 AM · Jan 30, 2020",unverified,mi,1.22E+18,"coronavirus has been racialised as a ""chinese"" illness and for this reason chinese people, regardless of their proximity to wuhan are being treated like carriers of the virus. similar to how ebola was subtly touted as an ""african"" illness. "
285,"7:56 AM · Jan 30, 2020",unverified,Elliott Kay,1.22E+18,"PSA for everyone freaking out about this coronavirus: A country that YouTubed itself into a 21st Century measles outbreak does not get to talk any shit about anyone else's health practices."
286,"11:44 PM · Jan 30, 2020",unverified,Eunice Yoon,1.22E+18,"Confirmed #WuhanCoronavirus cases far exceeds that of SARS in 2003. Hubei Province added another 300 cases. Global total now at 8,233 with 171 dead. Death rate not as high as SARS but prompting economists to warn of lower #China growth."
287,"12:15 AM · Jan 31, 2020",unverified,Daily Caller,1.22E+18,Wilbur Ross: Coronavirus Could ‘Accelerate The Return Of Jobs’ To America https://dailycaller.com/2020/01/30/wilbur-ross-coronavirus-jobs-china-america/ …
288,"6:40 AM · Jan 30, 2020",unverified,mi,1.22E+18,"coronavirus has been racialised as a ""chinese"" illness and for this reason chinese people, regardless of their proximity to wuhan are being treated like carriers of the virus. similar to how ebola was subtly touted as an ""african"" illness. "
289,"4:24 PM · Jan 30, 2020",unverified,Coronavirus,1.22E+18,China restricts western monopolies by copying everything the west produces and their copyright laws don't protect western brands. This is why the west will never own the Chinese economy.
290,"6:16 PM · Jan 30, 2020",unverified,Ronan Capili,1.22E+18,"My friend who works at WHO is so frustrated about the first case of coronavirus. ""Namasyal pa ng Cebu at Dumaguete si ate Chinese, kalurkee. Mga kasakay niya sa plane kung saan saan na yun ngayon!!!"" Bakit kasi ang inaatupag ng gobyerno is yung travel ban ni Bato?"
291,"12:17 AM · Jan 31, 2020",unverified,"Melencio",1.22E+18,"Yes mam! Please use ur power to send everyone’s request to the government, to temporarily ban flights from China to Philippines."
292,"12:17 AM · Jan 31, 2020",unverified,"Rill-Liberty",1.22E+18,"You know why China needed Biden’s Co to invest? To get past CFIUS rules for company ownership of US companies that impact national security industries."
293,"12:12 AM · Jan 31, 2020",unverified,CAN,1.22E+18,Indian smartphone makers fear supply disruptions due to China virus 
294,"12:18 PM · Jan 30, 2020",unverified,Stephanie Grisham,1.22E+18,"The risk of infection for Americans remains low, & all agencies are working aggressively to monitor this continuously evolving situation & keep the public informed. For more information, please visit http://CDC.gov  https://twitter.com/realDonaldTrump/status/1222672488934584324 …"
295,"12:17 AM · Jan 31, 2020",unverified,"Mark T Geiger",1.22E+18,"7,000 people held on cruise ship in Italy as Wuhan coronavirus fears spread "
296,"12:16 AM · Jan 31, 2020",unverified,Lawrence Gostin,1.22E+18,It is better to act decisively now rather than wait to see how the 2019-nCoV outbreak unfolds globally. New in @JAMA_current with @alexandraphelan and @RebeccaKatz5 on challenges presented by the growing outbreak.
297,"10:05 AM · Jan 30, 2020",unverified,The Church Of Satan,1.22E+18,"Christianity is a death cult. They are always fantasizing about what happens after they die, or wishing death on others. How boring. We prefer to cherish life and celebrate the here & now. "
298,"10:05 PM · Jan 30, 2020",unverified,Coronavirus Updates ,1.22E+18,Another shocking footage that shows people deliberately spreading the deadly virus. This time in what looks like a hospital in China
299,"10:06 PM · Jan 30, 2020",unverified,Keith Boykin,1.22E+18,"One year ago this month, Commerce Secretary Wilbur Ross said he didn't understand why federal workers who hadn't been paid for weeks because of the Trump government shutdown would go to a food bank for help."
300,"10:18 PM · Jan 30, 2020",unverified,ABC News,1.22E+18,"Viral outbreak that began in China has infected more than 7,700 people on the mainland and dozens in other countries. "
301,"12:11 AM · Jan 31, 2020",unverified,OurFavOnlineDoc ,1.22E+18,"China builds a 1,000 bed hospital in 10 days. A new hospital simply to tackle the Coronavirus problem."
302,"12:16 AM · Jan 31, 2020",unverified,Sky News,1.22E+18,"In Italy, 6,000 people are being kept on board a cruise ship as tests are carried out on two Chinese passengers suspected of having"
303,"12:09 AM · Jan 31, 2020",unverified,BANE!!!,1.22E+18,This virus is on its way of being a world epidemic and our government fails to just close routes to China. It sure shows that we are begging for our bread to be buttered... 
304,"12:16 AM · Jan 31, 2020",unverified,Eniola,1.22E+18,"Lagos Ibadan expressway has been under construction for almost 15 years, if I'm not mistaken.. Yet, a country built a 1000 bed hospital in 10 days & I can bet the best of our hospitals can't stand near this. This shows leadership in Nigeria over has never cared about the people "
305,"5:16 AM · Feb 1, 2020",unverified,Cannabis Central Live,1.22E+18,"Bioweapon released. Should have banned travel 2 weeks ago. US should be safe. China... not so much."
306,"4:03 AM · Feb 1, 2020",unverified,Laura Ingraham,1.22E+18,"Coronavirus update: 195 repatriated U.S. citizens in federal quarantine, 213 people have died, and countries recommend against travel - MarketWatch https://www."
307,"2:27 AM · Feb 1, 2020",unverified,Adam Kucharski,1.22E+18,Determinstic exponential models will inevitably predict exponential growth... Keep an eye on these forecasts in the coming weeks - I suspect the final epidemic curves won’t look anything like Figure 4 https://
308,"9:27 AM · Jan 31, 2020",unverified,pheee,1.22E+18,"the flu: *results in 500,000 hospitalizations and 30,000 deaths a year in the usa* americans: *don't even get the fucking flu shot consistently* coronavirus: *resulted in 0 deaths in any country outside of china* americans: *HYSTERICALLY USING IT AS AN EXCUSE TO BE ANTI-CHINESE*"
309,"5:02 AM · Feb 1, 2020",unverified,Riya,1.22E+18,".@DHSgov: All incoming China flights will be funneled through JFK, Ohare, SFO, Seattle, ATL, Honolulu, LAX. #coronarvirus https://www.cnbc.com/2020/01/31/white-house-to-hold-briefing-on-coronavirus-friday-afternoon.html …"
310,"5:16 AM · Feb 1, 2020",unverified,"Hannes",1.22E+18,"""Any US citizen who has traveled in China will undergo health screening on entry into the country""Us health system:""Coronavirus scan, that'll be $25.000, cash or credit?"""
311,"7:15 AM · Jan 31, 2020",unverified,Girl with the Dragon Industrial,1.22E+18,"Coronavirus is a BLANKET TERM for various viruses. THE COMMON COLD IS A CORONAVIRUS. MERS IS A CORONAVIRUS. "
312,"5:06 AM · Feb 1, 2020",unverified,POLITICO,1.22E+18,HHS Secretary Alex Azar today declared the coronavirus a public health emergency and ordered any U.S. citizens returning from the center of the outbreak in China to be quarantined for two weeks
313,"5:04 AM · Feb 1, 2020",unverified,Stephanie Grisham,1.22E+18,"President @realDonaldTrump is taking measured and decisive action to protect the American people against #coronavirus. The current risk to the American public is low. As the Task Force recommended, we are pausing travel activities to keep it that way."
314,"5:00 AM · Feb 1, 2020",unverified,Mike Dorning,1.22E+18,BREAKING: All Flights From China to U.S. to Be Funneled to 7 Airportshttps://www.bloomberg.com/news/articles/2020-01-30/china-deaths-rise-to-212-who-declares-emergency-virus-update …
315,"5:16 AM · Feb 1, 2020",unverified,"WriterJonHall",1.22E+18,"""Unlikely to be fortuitous"". Fortuitous would mean by accident or chance...""Engineered""...The coronavirus is man-made, at best; a bioweapon, at worst."
316,"4:55 AM · Feb 1, 2020",unverified,Secretary Alex Azar,1.22E+18,"At this time, the risk to Americans remains low, and we are working to keep it that way. We will continue our work to monitor, respond to, and mitigate the spread of the #coronavirus and ensure that Americans have the most accurate and up-to-date health and travel information."
317,"5:45 AM · Jan 31, 2020",unverified,Amanda 余美娜,1.22E+18,"Your racist jokes about dying of coronavirus are all so tired. The flu killed 80,000 ppl in the US in 2018 alone, but I guess you’re not worried about that since it’s not racialized as carried by dirty orientals the way coronavirus is"
318,"4:59 AM · Feb 1, 2020",unverified,Ave Will,1.22E+18,Coronavirus hotel still open despite first UK victims confirmed as guests
319,"5:10 AM · Feb 1, 2020",unverified,The Epoch Times,1.22E+18,"All 195 American passengers evacuated from #Wuhan on a charter flight will be #Quarantined in #California, to evaluate whether they have contracted the deadly new strain of #Coronavirus, US federal #Health authorities said on Jan. 31. "
320,"4:50 AM · Feb 1, 2020",unverified,Patrick Hussion,1.22E+18,"**HAPPENING NOW: HHS Sec. Alex Azar: “I have today declared that the coronavirus presents a public health emergency in the United States."
321,"5:16 AM · Feb 1, 2020",unverified,null,1.22E+18,All countries should ban Americans for the same reason - Obesity has killed more than CoronaVirus.
322,"5:15 AM · Feb 1, 2020",unverified,CNN Business,1.22E+18,"US stocks plunged, logging their worst day in about five months as fears over the economic impact of the coronavirus outbreak continue to spread. The Dow ended 603 points, or 2.1%, lower. The S&P 500 closed down 1.8%. The Nasdaq Composite closed 1.6% lower"
323,"12:49 AM · Jan 31, 2020",unverified,/ki·no/,1.22E+18,"During the Taal eruption, we were reminded that the disaster fund was cut by billions. Now in the time of nCoV, let us be reminded that the budget for health was also cut by billions. For intelligence and military fund. Let us fucking kill this government."
324,"5:16 AM · Feb 1, 2020",unverified,webnow,1.22E+18,Global growth concerns fueled by earnings reports and ongoing worries about the coronavirus epidemic contributed to a stock market sell-off on Friday that ...Read more: https://webnow.company/news/bitcoin-outperforms-as-dow-plunges-600-points-coronavirus-scare-impacts-travel …
325,"4:43 AM · Feb 1, 2020",unverified,ABC News Politics,1.22E+18,BREAKING: White House coronavirus task force holds press briefing as airlines suspend flights to China amid the outbreak.
326,"5:17 AM · Feb 1, 2020",unverified,"Mark Stern",1.22E+18,"TRUMP: “We have it totally under control,” the president said on Wednesday. “It’s one person coming in from China, and we have it under control.”"
327,Paul Page,unverified,Paul Page,1.22E+18,The last time the U.S. quarantined citizens to prevent the potential spread of disease was in the 1960s over smallpox
328,"5:10 AM · Feb 1, 2020",unverified,NEWS CENTER Maine,1.22E+18,JUST IN: The federal government has declared a public health emergency in the United States over the new virus spreading globally.
329,"7:14 PM · Jan 29, 2020",unverified,The Washington Post,1.22E+18,Total number of coronavirus cases in China surpasses SARS epidemic
330,"5:16 AM · Feb 1, 2020",unverified,The Sun,1.22E+18,White House bans recent foreign travelers to China and will quarantine US citizens who were near coronavirus epicenter 
331,"4:52 AM · Feb 1, 2020",unverified,Jorge Guajardo,1.22E+18,Foreign nationals who have traveled in China within the last 14 days will be denied entry into the US as of Sunday.
332,"4:59 AM · Feb 1, 2020",unverified,Tom Cotton,1.22E+18,"The coronavirus has become a global pandemic, yet the Chinese Communist Party continues to play politics by blocking Taiwan from participating in the @WHO. Taipei must be allowed to join international efforts to fight this virus immediately. "
333,"5:17 AM · Feb 1, 2020",unverified,Kelsi-Dean Buck,1.22E+18,"Just a few things more people have died from this month than Coronavirus. - Passive Smoking- Drink Driving- Obesity- Suicide- Domestic Violence"
334,"5:13 AM · Feb 1, 2020",unverified,Russian Market,1.22E+18,There will be Black Monday for China markets next week.
335,"5:17 AM · Feb 1, 2020",unverified,"Joe Cressy",1.22E+18,"Excellent and thorough work by the Middlesex London Public Health Unit. Here’s their local Medical Officer of Health walking through the steps they took to identify and respond to a local case of coronavirus. Because of this type of work, the risk to our residents remains low."
336,"5:17 AM · Feb 1, 2020",unverified,"Kathryn Brightbill ",1.22E+18,"Same thing with Australia quarantining people on that same island where they've been imprisoning refugees for years, and that notoriously doesn't have adequate medical care. People are staying in China rather than deal with Australia's overreaction."
337,"6:04 AM · Jan 31, 2020",unverified,Donald J. Trump,1.22E+18,"Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery."
338,"5:15 AM · Feb 1, 2020",unverified,Rooster,1.22E+18,"JUST IN:  President Trump has temporarily suspended entry into the United States for any foreign nationals who have traveled to China, the administration announced on Friday. "
339,"12:49 AM · Feb 1, 2020",unverified,The Associated Press,1.22E+18,BREAKING: Delta Air Lines and American Airlines are suspending all flights between the U.S. and China as the coronavirus outbreak spreads.
340,"5:15 AM · Feb 1, 2020",unverified,Sharna Sugarman,1.22E+18,Scientists say figuring out the connection between climate change and the spread of disease is the only way to develop better public health strategies
341,"3:16 AM · Feb 1, 2020",unverified,The Spectator Index,1.22E+18,BREAKING: Fourth case of coronavirus set to be confirmed in Canada
342,"10:33 PM · Feb 1, 2020",unverified,Al Jazeera News,1.22E+18,UPDATE: Hong Kong doctors and nurses vote to close China border
343,"3:00 AM · Feb 2, 2020",unverified,"ABC 7 Amarillo",1.22E+18,"China's death toll from a new virus rose to 259 on Saturday and a World Health Organization official said other governments need to prepare for""domestic outbreak control"" if the disease spreads in their countries."
344,"3:00 AM · Feb 2, 2020",unverified,"Gulf Daily News",1.22E+18,"Facebook Inc said it will take down misinformation about China’s fast-spreading coronavirus, in a rare departure from its usual approach to dubious health content that is presenting a fresh challenge for social media companies."
345,"2:40 AM · Feb 1, 2020",unverified,The End Times,1.22E+18,"The coronavirus outbreak was declared a global health emergency by the WHO yesterday. Airlines and nations have begun shutting down flights, cutting contact with China for fear of transmission."
346,"12:14 PM · Feb 2, 2020",unverified,Rajesh Kumar,1.22E+18,"Stop eating meat to stop Corona Virus. Because Corona Virus come from wild or domestic animals. If you meat of it then it(virus) will spread. "
347,"7:03 AM · Feb 2, 2020",unverified,NPR,1.22E+18,"Faced with nearly 700 possible cases of Wuhan coronavirus, nurses in Hong Kong are threatening to go on strike if the city doesn't shut its border with mainland China"
348,"6:00 PM · Jan 31, 2020",unverified,Ezra Cheung,1.22E+18,"Technology usually evolves during bad times. Hong Kong’s leader, Carrie Lam, says the govt is looking into the possibility of using electric tracking smart rings for those quarantined at home. She adds 200 sets will be available next week"
349,"11:46 AM · Feb 2, 2020",unverified,SA News Channel,1.22E+18,"Eating meat is a heinous sin. It increases the risk of cancer and other deadly diseases. Like the corona virus came from the meat market"
350,"7:09 AM · Feb 2, 2020",unverified,Maverick,1.22E+18,"Coronavirus Contains “HIV Insertions”, Stoking Fears Over Artificially Created Bioweapon"
351,"11:45 AM · Feb 2, 2020",unverified,Prof. Sahal Al-Hajoj,1.22E+18,A 'highly pathogenic strain' of H5N1 bird flu has been reported in China's Hunan province https://www.businessinsider.com/bird-flu-china-coronavirus-pathogenic-strain-of-h5n1-highly-2020-2?utmSource=twitter&utmContent=referral&utmTerm=topbar&referrer=twitter … via @businessinsider
352,"5:02 AM · Feb 2, 2020",unverified,Qiao Collective,1.22E+18,"Our latest: China is marshaling state-owned industries and market controls to build hospitals, ensure stable commodity prices, and provide universal treatment to stop the coronavirus outbreak—providing a global demonstration of the strengths of socialism"
353,"11:54 AM · Feb 2, 2020",unverified,VISHESH MALVIYA DWS,1.22E+18,"Stop killing innocent animals for the taste of tongue. It is against the rule of God. Saint Rampal Ji Maharaj China Must watch sadhna TV 7:30pm"
354,"12:01 PM · Feb 2, 2020",unverified,Aditya Satlok,1.22E+18,China is suffering the fatal effects of corona virus due to eating meat by breaking the constitution of God
355,"10:45 PM · Feb 1, 2020",unverified,Amy Qin,1.22E+18,"Day 10 of the lockdown in Wuhan. Instructions for residents on how to stop the spread of the coronavirus blare out over loudspeakers, echoing in the empty streets. (Sound on)"
356,"11:41 AM · Feb 2, 2020",unverified,VISHESH MALVIYA DWS,1.22E+18,"Eating meat is not a command of God and eating meat is a big sin. if we still do not follow the rule of God, then corona virus and other terrible viruses can also arise."
357,"11:40 AM · Feb 2, 2020",unverified,Subhash Saini,1.22E+18,"Recently in some countries, meat has been banned due to Coronavirus. But the order to eat meat is not even of God because meat is not written in the holy book of any religion. Eating meat is not the order of or God"
358,"12:10 PM · Feb 2, 2020",unverified,Rakesh singh,1.22E+18,"China's corona virus has stated that there are some things above human beings in the world that are not controlled by humans, it is controlled by God only by fate. China"
359,"12:08 AM · Feb 2, 2020",unverified,Kagiso-BW,1.22E+18,"But honestly being in China gives you a better chance to get treated when you have the corona virus than here in Botswana, and yes we love our people but traveling is very selfish given you putting a nation of just 2 million in danger, some sacrifices have to be made at times to,"
360,"12:16 PM · Feb 2, 2020",unverified,Jaiveer Singh Rajput,1.22E+18,"Just as one feels the pain caused by the slightest injury to a human being, similarly animals also have their lives.  Stop killing animals and adopt humanity."
361,"11:33 AM · Feb 2, 2020",unverified,Jaswant Mangalraw,1.22E+18,"Spiritual knowledge begins when science ends. Science also fails in such disasters.  Satbhakti is the only protection against such fatal diseases like cancer, corona virus."
362,"5:57 AM · Feb 2, 2020",unverified,Vikram Misri,1.22E+18,The 2nd #AirIndia flight from #Wuhan has just taken off for #Delhi with 323 Indian citizens on board. 7 Maldives citizens are also being evacuated. Grateful once again to @MFA_China and local authorities all across #Hubei for their assistance. 
363,"12:17 PM · Feb 2, 2020",unverified,"Tinker Bell",1.22E+18,"So, the Philippines holds the ""honor"" of having the first death outside of China in coronavirus outbreak. Congratulations, Philippine Government for your warm welcome for the Coronavirus  !"
364,"12:16 PM · Feb 2, 2020",unverified,The Associated Press,1.22E+18,The Philippines has reported the first death outside of China from a new virus as the World Health Organization tells countries to prepare in the event the disease spreads among their populations.
365,"12:17 PM · Feb 2, 2020",unverified,"Dave Palen",1.22E+18,First coronavirus death outside of China reported in Philippines: health authorities - National
366,"6:31 AM · Feb 2, 2020",unverified,Dr. Dena Grayson,1.22E+18,"#China reported 2,102 new #2019nCoV cases, 46 more deaths today. The actual numbers likely are HIGHER: China has a backlog of unprocessed tests."
367,"6:40 AM · Feb 2, 2020",unverified,Reuters,1.22E+18,"China has another health scare to contend with, an outbreak of a highly pathogenic strain of H5N1 bird flu at a farm in the southern province of Hunan"
368,"12:16 PM · Feb 2, 2020",unverified,Zeba Warsi,1.22E+18,India’s Second rescue mission successful! 
369,"12:10 PM · Feb 2, 2020",unverified,Rakesh singh,1.22E+18,"China's corona virus has stated that there are some things above human beings in the world that are not controlled by humans, it is controlled by God only by fate."
370,"8:33 AM · Feb 1, 2020",unverified,nowah,1.22E+18,It's crazy how many people are not informed about the coronavirus outbreak in China. so here's a thread of what's going on (1/20)
371,"11:18 AM · Feb 2, 2020",unverified,Gisele Hetu,1.22E+18,"New coronavirus update: Yesterday evening: 11,374 new cases, 213 deaths. This evening: 14,495 new cases, 305 deaths!"
372,"1:00 PM · Feb 3, 2020",unverified,"China Daily",1.22E+18,"#Opinion: Conspiracy theories always have a market during a crisis. But without any evidence to support them, they don't hold water. "
373,"1:00 PM · Feb 3, 2020",unverified,"CGTN",1.22E+18,"“My city is hit by the coronavirus, but we will get through it”"
374,"1:00 PM · Feb 3, 2020",unverified,NewsFreak,1.22E+18,#BREAKING #Vietnam repots the 8th case of #coronavirus infection -
375,"12:32 PM · Feb 3, 2020",unverified,Stock Market News,1.22E+18,"Align #technology $ALGN Pledges RMB 1 Million Donation in Response to the Novel Coronavirus Outbreak in China "
376,"12:55 PM · Feb 3, 2020",unverified,Reuters,1.22E+18,French plane brings more than 250 foreign nationals from epidemic-hit Wuhan to France
377,"10:35 AM · Feb 2, 2020",unverified,Marghwan,1.22E+18,You know what's over-reaction? Putting millions of people into concentration camp just because they chose to believe in different God than you
378,"12:42 PM · Feb 3, 2020",unverified,Bloomberg,1.22E+18,Thailand found good results after using a mix of two antiviral drugs on a Chinese patient who was in a serious condition with the novel coronavirus 
379,"1:00 PM · Feb 3, 2020",unverified,"Newman Costanza",1.22E+18,Occams razor strikes again.. there is a virus outbreak in China. It is spread before symptoms are observed and therefore cannot be screened effectively.  Flights are banned.  Chinese people living in Singapore or San Francisco are welcome.  Non-chinese from Wuhan are not.
380,"12:50 PM · Feb 3, 2020",unverified,China News 中国新闻网,1.22E+18,"China will offer more credit support to key companies in epidemic control to combat the novel coronavirus outbreak, the Ministry of Finance said Sunday."
381,"1:00 PM · Feb 3, 2020",unverified,rey reyi,1.22E+18,"We are helping health workers in a way kasi may iba pang sakit aside from nCOV na pwede kaming mahawa at ma ospital. Kung maiwasan namin yun, less patients sa hospital at makakapag focus sila sa suspected and confirmed patients ng nCOV."
382,"1:00 PM · Feb 3, 2020",unverified,"AnObserver",1.22E+18,This week: Trump releases long-awaited Middle East peace plan; Netanyahu indicted in corruption cases; UK leaves the European Union; WHO declares international emergency over coronavirus; First coronavirus death reported outside China
383,"11:53 AM · Feb 3, 2020",unverified,AFP news agency,1.22E+18,Chinese city of 9 million becomes first outside of virus epicentre to restrict movement of residents
384,"1:00 PM · Feb 3, 2020",unverified,"Netra Parikh",1.22E+18,The most expansive list of countries which have banned the Chinese or cut travel to China at the moment. 
385,"1:00 PM · Feb 3, 2020",unverified,"Stanley Suen",1.22E+18,China regulator urges fund managers not to sell shares unless they face redemptions: sources
386,"1:00 PM · Feb 3, 2020",unverified,"Local tech news",1.22E+18,Chinese agritech startup XAG announces about $0.75 million fund for drone disinfection operation to fight Coronavirus outbreak
387,"12:49 PM · Feb 3, 2020",unverified,CNN,1.22E+18,"The first case of coronavirus was detected in central China in early December. Now, nearly two months later, it's a full-blown global emergency, with more than 17,205 confirmed cases across the world."
388,"12:50 PM · Feb 3, 2020",unverified,Ville Kostian,1.22E+18,Shanghai stocks hit by $370 billion wipeout as virus fears pound Chinese markets - 
389,"12:45 PM · Feb 3, 2020",unverified,ALT-immigration  Gone Dodging Corona,1.22E+18,Thai doctor says new drug combination treated coronavirus patient 
390,"5:03 AM · Feb 3, 2020",unverified,StanceGrounded,1.22E+18,"Amdist the Corona Virus, please don't forget about the now 3 Million Muslims suffering in concentration camps in China "
391,"1:00 PM · Feb 3, 2020",unverified,"Sortiwa",1.22E+18,"China coronavirus death toll jumps to 361, more than 17,000 now infected - world news  At least 56 people died of the novel Coronavirus on Sunday pushing the death toll from the outbreak to 361, health authorities have."
392,"1:00 PM · Feb 3, 2020",unverified,Violet,1.22E+18,"Both affected millions of people. Both occurred in tightly controlled, socialist states. Both were initially hushed up. @ClaraDFMarques explains why Wuhan ultimately isn't China's Chernobyl"
393,"11:42 AM · Feb 3, 2020",unverified,Bloomberg,1.22E+18,"Thanks to the coronavirus outbreak, working from home is no longer a privilege, it’s a necessity"
394,"1:00 PM · Feb 3, 2020",unverified,"rahuldebganguly",1.22E+18,"Nepal at 101st, Bhutan at 97th, Bangladesh at 115th, Sri Lanka at 116th and China at 86th spot."
395,"5:34 AM · Feb 3, 2020",unverified,ajmm,1.22E+18,Flight from Hong Kong to #Indonesia. Passengers were literally getting sprayed w/ disinfectant. 
396,"12:50 PM · Feb 3, 2020",unverified,Inquirer,1.22E+18,BREAKING: The DOH said 80 are now considered as persons under investigation for suspected infection of the novel coronavirus acute respiratory disease or 2019-nCoV ARD.
397,"12:55 PM · Feb 3, 2020",unverified,SCMP News,1.22E+18,"The Philippines on Sunday reported the first coronavirus death outside China, hours after issuing a sweeping travel ban "
398,"1:00 PM · Feb 3, 2020",unverified,"All Breaking News",1.22E+18,2nd person-to-person transmission of coronavirus reported in US -- SmartNews
399,"1:47 AM · Feb 3, 2020",unverified,PeeP (Ahmed Mohamed ޑީޑީ),1.22E+18,Coronavirus ah vure gina ehcheh ingeytha Raajjeyga? CANCER. 53 new cancer cases detected only at IGMH every single month.
400,"9:47 AM · Feb 3, 2020",unverified,Financial Times,1.22E+18,Chinese stocks tumbled 9.1% as markets reopened after an extended holiday despite a central bank promise to boost liquidity to cushion the blow of the coronavirus outbreak 
401,"1:00 PM · Feb 3, 2020",unverified,"Warren Gerdes",1.22E+18,Thai doctors claim drug cocktail treats Coronavirus - more at https://buff.ly/2UmgSEW  #Thailand Doctors in Bangkok believe they've discovered a cocktail of drugs that effectively treats the Wuhan Coronavirus. At a media briefing yesterd… https://buff.ly/37SHpxF
402,"12:59 PM · Feb 3, 2020",unverified,ANI,1.22E+18,"Dept of Health and Family Welfare Services, Karnataka: Till date, 29 samples tested negative. The border districts of Mangaluru, Kodagu, Chamrajnagar and Mysore are on high alert"
